timestamp,open,high,low,close,vwrap,volume,count
1525741200,9380.0,9438.9,9373.9,9422.0,9402.2,106.49031409,593
1525744800,9422.8,9458.6,9409.1,9425.8,9432.3,112.08017218,594
1525748400,9425.8,9445.5,9389.7,9430.1,9425.2,67.29375203,315
1525752000,9430.1,9434.7,9393.4,9417.4,9422.8,52.78512379,212
1525755600,9417.5,9417.5,9323.0,9327.8,9354.3,93.79881996,544
1525759200,9327.8,9362.0,9305.0,9331.0,9336.3,47.7212347,250
1525762800,9331.0,9362.0,9330.9,9356.4,9349.1,43.74629946,276
1525766400,9356.4,9405.5,9351.5,9396.2,9390.7,171.82693202,481
1525770000,9396.2,9399.8,9240.0,9310.0,9292.4,197.73066138,694
1525773600,9310.0,9348.1,9273.6,9292.5,9307.6,113.84279474,415
1525777200,9292.5,9296.6,9173.1,9211.0,9215.0,292.82953774,1083
1525780800,9211.0,9211.0,9050.0,9134.4,9112.8,420.70227133,1617
1525784400,9134.4,9162.0,9102.4,9119.8,9131.2,158.56432158,648
1525788000,9119.8,9175.1,9105.0,9138.0,9136.2,202.44963957,565
1525791600,9138.0,9192.0,9125.2,9191.8,9156.5,117.57530168,454
1525795200,9191.8,9191.8,9116.3,9128.0,9153.9,126.3889014,399
1525798800,9128.0,9158.0,9120.2,9130.2,9143.8,68.91682732,436
1525802400,9130.2,9252.8,9053.2,9208.4,9163.6,275.44561779,875
1525806000,9208.4,9275.0,9203.8,9255.0,9238.6,105.67768894,367
1525809600,9255.0,9255.0,9151.1,9156.0,9203.3,171.63646114,459
1525813200,9156.0,9229.8,9156.0,9171.7,9191.1,39.90780368,237
1525816800,9171.7,9240.4,9170.0,9198.1,9210.0,62.79529945,283
1525820400,9198.1,9248.0,9164.3,9172.7,9209.4,55.05237319,254
1525824000,9178.3,9187.3,9123.9,9126.5,9145.4,139.47941732,381
1525827600,9126.5,9176.3,9126.5,9161.7,9161.2,60.71352622,223
1525831200,9161.7,9165.0,9076.0,9080.9,9110.1,129.29729292,608
1525834800,9080.9,9085.3,8992.7,9026.6,9028.7,476.56179313,1236
1525838400,9026.6,9087.6,8960.0,9080.1,9019.3,299.47949249,993
1525842000,9080.1,9088.4,9020.9,9061.0,9042.9,98.29428629,588
1525845600,9061.0,9100.0,9042.7,9092.2,9077.6,167.59239462,403
1525849200,9092.2,9092.2,9024.0,9031.1,9065.7,37.92602139,373
1525852800,9031.1,9120.0,9021.2,9106.0,9089.5,96.50473674,488
1525856400,9106.0,9136.3,9071.1,9114.0,9110.0,275.17053887,422
1525860000,9114.0,9217.6,9085.9,9197.3,9159.9,150.50953245,520
1525863600,9197.3,9342.7,9193.7,9260.3,9264.8,577.94541731,817
1525867200,9260.4,9464.1,9260.4,9280.1,9333.3,662.7191864,1497
1525870800,9280.1,9300.0,9251.1,9272.1,9276.5,170.49365803,608
1525874400,9272.1,9300.0,9253.9,9300.0,9273.2,157.7563941,497
1525878000,9300.0,9316.9,9278.3,9284.6,9298.0,128.46517761,432
1525881600,9284.6,9310.9,9280.1,9302.8,9296.7,59.77595774,288
1525885200,9302.8,9383.8,9290.0,9300.0,9320.7,234.11638199,636
1525888800,9300.0,9327.0,9267.1,9270.7,9302.8,52.75159056,396
1525892400,9270.7,9285.0,9238.4,9277.4,9254.2,119.13480099,326
1525896000,9277.5,9297.9,9242.0,9242.4,9273.7,88.69744205,347
1525899600,9242.4,9261.4,9212.4,9240.0,9238.4,189.00404285,556
1525903200,9240.0,9325.0,9238.5,9308.9,9300.8,53.76299554,437
1525906800,9308.9,9312.4,9274.6,9305.4,9293.3,93.9344824,261
1525910400,9305.4,9395.9,9293.6,9313.8,9351.3,275.37879751,528
1525914000,9313.8,9347.4,9309.1,9312.4,9330.5,61.62482841,145
1525917600,9312.4,9318.7,9283.7,9314.8,9302.4,56.38797915,199
1525921200,9314.8,9330.9,9300.1,9327.4,9316.5,34.61918951,118
1525924800,9327.4,9349.4,9322.2,9327.2,9339.7,54.77004968,267
1525928400,9327.2,9345.0,9296.0,9297.1,9324.5,44.19470439,256
1525932000,9297.2,9322.9,9260.0,9282.0,9287.2,57.25671325,251
1525935600,9282.0,9388.9,9276.8,9362.0,9336.6,87.52983329,379
1525939200,9362.0,9382.1,9324.8,9342.0,9348.9,45.49934759,308
1525942800,9337.2,9350.0,9314.7,9339.5,9334.3,51.16653765,264
1525946400,9339.5,9381.1,9318.2,9366.7,9350.8,95.5901548,285
1525950000,9366.7,9369.4,9313.2,9320.0,9334.1,90.08975369,302
1525953600,9320.0,9348.9,9312.1,9341.9,9330.1,61.74513316,232
1525957200,9341.9,9385.1,9321.3,9369.8,9358.7,102.2025353,517
1525960800,9371.6,9372.4,9315.0,9315.2,9339.7,98.30772147,357
1525964400,9315.2,9345.0,9302.0,9326.0,9325.5,90.36225424,283
1525968000,9326.0,9370.0,9326.0,9341.0,9356.5,234.25556171,386
1525971600,9341.0,9348.4,9100.0,9155.3,9197.3,626.70335424,1784
1525975200,9155.3,9165.2,9049.8,9123.8,9095.5,325.94011314,834
1525978800,9123.8,9127.2,9051.4,9077.0,9092.3,116.22934446,572
1525982400,9077.0,9109.3,9040.1,9085.5,9072.6,168.67219709,656
1525986000,9085.5,9124.7,9084.5,9095.7,9106.5,60.03582657,309
1525989600,9095.7,9099.1,9028.2,9094.3,9066.4,90.51227507,417
1525993200,9094.3,9094.5,8990.5,9011.0,9028.5,184.917249,686
1525996800,9011.0,9011.0,8858.0,8931.2,8905.4,651.45532819,1975
1526000400,8933.3,8952.0,8890.3,8922.4,8926.5,95.9643075,433
1526004000,8922.4,8950.0,8891.0,8900.7,8923.2,97.90853997,341
1526007600,8900.7,8938.5,8895.2,8929.6,8926.6,79.36041947,385
1526011200,8929.6,8965.0,8928.0,8941.3,8942.8,55.61525297,278
1526014800,8941.3,9000.0,8924.0,8994.5,8974.0,101.66128905,321
1526018400,8994.5,8998.0,8808.0,8817.2,8886.7,279.43369816,1071
1526022000,8817.1,8851.5,8690.0,8755.0,8759.9,802.59911289,3407
1526025600,8752.5,8833.9,8735.8,8794.4,8791.1,316.84292287,1833
1526029200,8794.4,8794.4,8680.0,8749.4,8730.8,285.38830732,1389
1526032800,8749.4,8796.7,8714.0,8714.0,8752.0,200.74704857,1048
1526036400,8719.6,8748.0,8607.8,8626.9,8679.5,348.22909455,1378
1526040000,8625.0,8625.0,8476.5,8540.5,8530.5,711.46301272,2232
1526043600,8540.5,8615.5,8516.2,8533.8,8559.2,343.55586406,1074
1526047200,8533.5,8653.6,8533.5,8641.1,8607.4,286.01453562,1107
1526050800,8639.5,8646.8,8553.0,8582.9,8600.4,168.90057164,926
1526054400,8582.9,8670.0,8547.6,8643.9,8609.0,234.54667986,772
1526058000,8643.9,8649.0,8560.0,8592.3,8603.1,156.11147155,589
1526061600,8594.3,8666.9,8562.6,8618.1,8606.7,141.79288564,504
1526065200,8618.1,8689.0,8594.5,8603.4,8641.6,131.72105856,535
1526068800,8603.4,8644.7,8387.7,8430.1,8464.6,625.31019065,1655
1526072400,8430.1,8452.6,8325.0,8380.0,8379.2,358.89406462,1328
1526076000,8380.0,8459.9,8380.0,8428.9,8422.8,212.92706716,788
1526079600,8428.9,8476.1,8373.2,8407.8,8425.5,170.64056772,572
1526083200,8411.0,8469.0,8410.3,8459.0,8443.6,132.65464319,475
1526086800,8459.0,8471.7,8377.6,8445.4,8424.8,124.55845962,394
1526090400,8445.4,8470.9,8401.1,8426.5,8439.8,116.4209589,325
1526094000,8426.5,8457.4,8359.3,8412.0,8405.0,102.45901709,427
1526097600,8412.0,8447.4,8368.0,8383.4,8402.0,156.10287904,393
1526101200,8383.4,8398.8,8292.0,8305.0,8325.4,408.59345552,1778
1526104800,8305.0,8342.4,8223.2,8300.4,8272.5,525.19883902,1603
1526108400,8301.0,8340.6,8284.6,8325.1,8307.6,261.2991646,668
1526112000,8325.0,8325.1,8245.0,8265.0,8289.1,148.903219,540
1526115600,8265.0,8542.3,8224.1,8517.5,8398.3,449.54953797,1145
1526119200,8504.7,8582.4,8470.0,8582.4,8528.2,238.73109816,881
1526122800,8582.4,8582.4,8488.2,8524.9,8533.4,137.69915512,559
1526126400,8524.9,8649.9,8524.9,8630.0,8604.6,247.66919532,883
1526130000,8630.0,8644.8,8535.0,8535.0,8593.6,152.07926814,536
1526133600,8535.0,8535.0,8463.9,8500.2,8501.0,162.6569519,611
1526137200,8500.2,8510.3,8307.6,8350.7,8375.7,326.68453879,925
1526140800,8350.7,8406.7,8263.0,8320.2,8342.2,260.45395547,738
1526144400,8320.2,8395.0,8289.9,8385.0,8345.6,116.51046067,461
1526148000,8385.0,8388.1,8333.0,8363.0,8356.6,91.31930384,343
1526151600,8363.0,8510.0,8342.3,8495.5,8447.9,210.58423339,664
1526155200,8497.2,8515.0,8425.8,8431.6,8480.1,174.98611145,437
1526158800,8431.6,8431.6,8336.2,8411.0,8390.5,170.63449441,601
1526162400,8411.0,8523.7,8373.9,8451.3,8454.7,159.62716507,534
1526166000,8451.3,8549.0,8445.1,8479.0,8491.0,169.06293308,727
1526169600,8478.8,8534.1,8410.0,8416.2,8458.9,93.59754997,398
1526173200,8422.9,8473.1,8411.0,8429.2,8434.6,99.64022327,342
1526176800,8429.2,8429.2,8350.0,8414.6,8385.1,144.72785886,481
1526180400,8414.6,8450.0,8389.3,8439.5,8423.0,84.87093672,223
1526184000,8439.5,8446.4,8317.9,8344.3,8366.6,179.41917054,446
1526187600,8344.3,8407.1,8329.2,8382.5,8371.1,95.39808103,291
1526191200,8382.5,8496.0,8368.3,8440.0,8457.6,180.77278025,400
1526194800,8440.0,8477.5,8394.9,8448.0,8428.5,174.14600418,370
1526198400,8448.1,8462.5,8384.0,8417.1,8420.9,66.57690929,314
1526202000,8417.1,8604.1,8388.5,8592.8,8496.2,326.30457128,817
1526205600,8592.8,8596.3,8526.0,8535.0,8546.5,95.31880901,300
1526209200,8535.0,8584.6,8535.0,8551.5,8556.3,60.25318521,202
1526212800,8551.5,8610.0,8532.1,8564.9,8565.9,79.25297025,403
1526216400,8564.9,8569.5,8510.0,8555.0,8537.1,60.0516533,299
1526220000,8555.0,8642.6,8545.5,8639.0,8593.3,229.68773577,1113
1526223600,8638.6,8638.6,8571.2,8609.6,8608.3,93.07469691,628
1526227200,8607.8,8689.5,8595.4,8655.0,8653.9,247.51927831,775
1526230800,8655.0,8676.9,8560.0,8561.7,8615.2,162.73040444,761
1526234400,8563.1,8645.8,8563.1,8630.0,8614.4,69.32472506,336
1526238000,8634.9,8644.6,8605.4,8624.2,8618.7,49.40114659,258
1526241600,8624.2,8740.0,8616.7,8715.0,8697.2,347.29619057,761
1526245200,8715.0,8749.6,8642.2,8656.0,8703.3,165.19606483,617
1526248800,8651.5,8742.0,8651.5,8742.0,8711.9,70.09547875,359
1526252400,8742.0,8745.0,8650.1,8698.2,8700.2,186.45437398,502
1526256000,8698.2,8702.3,8588.0,8674.2,8644.3,284.36862766,977
1526259600,8674.2,8706.9,8637.6,8690.0,8677.3,53.42866337,192
1526263200,8690.0,8690.0,8600.0,8628.8,8646.4,141.15434006,453
1526266800,8628.8,8640.0,8401.0,8408.0,8479.1,507.37111747,1740
1526270400,8408.0,8445.9,8328.1,8376.0,8383.1,335.40829461,992
1526274000,8379.0,8393.2,8286.3,8386.3,8343.3,226.70881144,567
1526277600,8386.3,8410.3,8344.0,8404.5,8387.7,103.82308473,371
1526281200,8404.1,8404.2,8340.0,8391.0,8368.7,46.12876941,201
1526284800,8398.0,8464.7,8372.0,8445.0,8419.3,150.83420329,515
1526288400,8455.3,8455.3,8372.0,8416.2,8410.4,99.13752537,307
1526292000,8416.2,8435.2,8350.0,8394.1,8398.9,169.96880345,466
1526295600,8394.1,8450.0,8391.5,8429.9,8422.7,84.77760281,421
1526299200,8429.9,8433.3,8376.2,8430.6,8406.2,146.56338411,415
1526302800,8423.5,8730.0,8304.3,8683.8,8513.3,823.55588417,2567
1526306400,8683.8,8811.0,8668.6,8746.7,8735.8,630.04084838,2212
1526310000,8746.3,8856.1,8693.0,8775.8,8757.8,443.60945775,1440
1526313600,8776.0,8806.9,8725.4,8772.0,8765.2,179.509738,845
1526317200,8767.0,8775.0,8699.5,8735.0,8723.9,124.41251728,537
1526320800,8735.0,8760.1,8713.1,8724.9,8733.3,89.37827005,398
1526324400,8724.9,8787.7,8714.0,8752.8,8742.5,370.54994036,767
1526328000,8752.8,8886.3,8736.4,8810.2,8835.0,266.18499811,848
1526331600,8810.2,8842.0,8696.2,8730.0,8788.9,217.72205813,797
1526335200,8730.0,8750.0,8605.1,8605.1,8671.7,353.30185579,1207
1526338800,8605.2,8690.1,8600.2,8660.8,8650.0,140.17050888,476
1526342400,8660.8,8786.0,8660.8,8696.3,8733.0,311.3065914,696
1526346000,8696.3,8715.0,8639.8,8712.8,8669.6,112.87288648,467
1526349600,8712.8,8732.9,8623.8,8664.2,8670.8,113.45858488,357
1526353200,8664.2,8710.9,8637.0,8708.4,8677.2,74.52305104,352
1526356800,8708.4,8730.0,8671.0,8679.3,8708.1,62.64902661,262
1526360400,8682.6,8744.1,8682.0,8719.0,8711.7,70.11567015,407
1526364000,8719.0,8790.0,8719.0,8740.8,8751.3,139.86961243,540
1526367600,8740.8,8752.7,8715.0,8746.6,8731.9,38.36700781,206
1526371200,8746.6,8746.6,8645.5,8720.7,8693.9,195.54915982,549
1526374800,8720.7,8741.9,8706.8,8713.1,8730.1,19.29272048,232
1526378400,8713.1,8862.0,8693.5,8794.1,8793.4,211.87729411,639
1526382000,8794.1,8800.7,8740.2,8757.6,8770.0,91.03682379,467
1526385600,8757.6,8785.0,8750.4,8750.8,8765.3,103.94256151,506
1526389200,8750.8,8764.6,8675.2,8739.7,8715.6,220.13013965,721
1526392800,8739.7,8747.3,8476.2,8519.9,8568.9,448.33769996,1705
1526396400,8519.9,8559.0,8480.3,8519.9,8520.5,246.01906457,758
1526400000,8519.9,8581.9,8510.2,8536.9,8546.2,149.37512656,460
1526403600,8534.9,8579.9,8503.1,8548.5,8537.7,135.45238354,537
1526407200,8548.4,8558.4,8429.0,8520.0,8487.2,448.01750246,1298
1526410800,8520.9,8570.5,8440.6,8562.4,8495.7,256.57036793,759
1526414400,8562.4,8567.7,8490.7,8521.1,8524.9,65.77845783,406
1526418000,8518.3,8530.2,8476.1,8486.3,8503.2,100.32015324,373
1526421600,8486.3,8539.2,8421.0,8446.1,8475.0,185.15721717,836
1526425200,8455.9,8494.8,8432.8,8462.8,8469.7,75.24100173,293
1526428800,8462.8,8494.0,8425.0,8453.1,8463.9,174.08505783,431
1526432400,8453.1,8475.9,8256.0,8316.2,8338.2,488.35545129,1202
1526436000,8316.2,8330.0,8077.3,8142.5,8158.5,999.26590277,2234
1526439600,8128.2,8230.6,8099.6,8157.2,8174.2,650.65166577,973
1526443200,8157.2,8238.6,8145.0,8204.9,8204.1,197.97528812,513
1526446800,8204.9,8230.0,8166.0,8202.9,8195.1,223.77422876,734
1526450400,8202.9,8269.9,8172.4,8226.2,8223.7,116.22629192,432
1526454000,8226.2,8243.1,8201.9,8220.1,8219.6,114.71809082,418
1526457600,8220.1,8245.0,8188.9,8224.0,8222.1,169.59727796,356
1526461200,8224.0,8260.0,8206.7,8235.0,8237.4,125.3606544,334
1526464800,8235.0,8484.4,8234.6,8370.0,8363.7,425.86274137,1313
1526468400,8370.0,8465.0,8363.8,8370.1,8398.4,206.84307706,520
1526472000,8370.1,8381.9,8350.0,8350.1,8365.7,74.77531645,293
1526475600,8350.0,8369.6,8120.5,8157.2,8228.3,460.56163522,1196
1526479200,8157.2,8220.0,8157.2,8198.1,8198.8,83.99514053,441
1526482800,8202.7,8373.0,8202.7,8275.9,8293.4,438.73657554,1141
1526486400,8275.9,8314.1,8205.6,8266.5,8250.0,201.86963756,612
1526490000,8266.5,8340.0,8244.5,8283.0,8304.6,335.70911108,614
1526493600,8283.0,8340.9,8265.2,8276.4,8305.2,111.19665458,337
1526497200,8276.4,8388.9,8255.4,8255.4,8322.6,181.17772312,507
1526500800,8257.9,8300.0,8235.7,8286.7,8262.9,150.31496393,317
1526504400,8286.7,8320.0,8255.0,8272.9,8285.6,135.49954219,384
1526508000,8272.9,8384.1,8272.9,8280.1,8325.8,172.37586847,425
1526511600,8277.4,8353.7,8275.2,8344.9,8321.5,94.00587083,285
1526515200,8345.8,8395.0,8318.4,8344.1,8357.1,124.42948325,395
1526518800,8344.1,8383.7,8313.2,8371.3,8346.4,107.67632932,310
1526522400,8371.3,8392.0,8357.3,8360.9,8377.9,101.95179004,277
1526526000,8360.9,8500.0,8330.6,8363.4,8401.9,473.63425389,1149
1526529600,8363.4,8378.0,8323.9,8323.9,8357.1,39.99358493,177
1526533200,8323.7,8373.7,8257.4,8345.8,8330.0,131.38671981,411
1526536800,8345.8,8366.0,8328.7,8338.6,8346.2,41.44314509,155
1526540400,8335.8,8340.1,8200.1,8244.6,8267.0,326.05127203,590
1526544000,8249.4,8285.3,8219.3,8261.0,8257.0,161.44337418,319
1526547600,8261.0,8312.5,8261.0,8288.8,8289.3,87.41555047,229
1526551200,8288.8,8313.3,8254.0,8303.6,8280.3,56.73393173,207
1526554800,8300.1,8313.8,8275.2,8294.0,8296.8,26.72554758,149
1526558400,8294.0,8325.0,8238.6,8282.7,8273.4,238.62286909,531
1526562000,8282.7,8306.7,8278.3,8292.8,8288.3,52.06487004,283
1526565600,8292.8,8350.0,8288.7,8311.9,8322.1,156.0664868,479
1526569200,8311.9,8320.1,8291.0,8294.5,8307.2,103.00368484,252
1526572800,8294.5,8319.9,8227.0,8278.8,8273.2,169.22718995,547
1526576400,8278.2,8278.9,8227.7,8253.4,8252.6,83.18693632,390
1526580000,8253.5,8271.9,8115.0,8168.3,8177.2,334.90438676,669
1526583600,8165.3,8199.9,8149.9,8177.0,8168.9,169.8878552,363
1526587200,8177.0,8240.0,8173.2,8203.4,8202.1,198.13012374,453
1526590800,8203.4,8207.7,8137.3,8137.3,8172.1,96.61476198,333
1526594400,8142.0,8144.8,7978.8,8076.0,8044.9,642.23265794,1824
1526598000,8076.0,8111.7,8002.0,8064.0,8042.7,324.01213611,898
1526601600,8064.0,8064.0,7932.5,7968.8,7978.8,380.81339057,1030
1526605200,7968.8,8023.2,7937.0,7972.2,7982.4,295.75188861,784
1526608800,7980.6,8024.0,7946.0,7994.0,7982.9,117.25415955,400
1526612400,7994.0,8020.0,7984.3,7996.5,8002.3,64.72458738,294
1526616000,7996.5,8076.0,7995.8,8022.4,8037.2,286.2623854,578
1526619600,8022.4,8054.1,7995.9,8049.3,8024.0,101.26032773,386
1526623200,8049.3,8049.3,7956.3,7972.2,7999.2,278.50714843,631
1526626800,7972.6,8188.0,7971.9,8094.0,8099.3,520.26564747,2181
1526630400,8094.0,8135.9,8081.9,8120.0,8108.2,118.21149377,302
1526634000,8120.0,8131.9,8081.4,8109.8,8106.1,51.07729944,198
1526637600,8099.7,8150.0,8087.0,8138.7,8123.3,50.623171,229
1526641200,8138.1,8138.1,8051.0,8101.9,8094.3,106.48329675,403
1526644800,8101.9,8135.7,8081.9,8105.8,8102.4,139.87493085,541
1526648400,8105.8,8118.0,8056.0,8087.7,8082.7,115.81276008,435
1526652000,8089.2,8095.0,8034.0,8074.9,8067.2,151.38824779,512
1526655600,8074.9,8155.1,8060.0,8107.1,8117.7,107.16616427,352
1526659200,8107.1,8168.8,8082.2,8125.4,8125.2,99.82991318,440
1526662800,8125.4,8148.3,8096.2,8099.9,8117.0,103.59437987,356
1526666400,8099.9,8238.4,8081.0,8214.6,8168.6,263.0660958,847
1526670000,8214.6,8280.0,8194.1,8229.5,8238.9,354.36043381,915
1526673600,8226.8,8252.4,8216.6,8238.0,8229.5,74.07054768,343
1526677200,8238.0,8265.0,8228.3,8240.0,8246.2,105.80430384,434
1526680800,8240.0,8257.3,8202.3,8219.4,8230.5,141.4907171,382
1526684400,8219.4,8250.0,8218.5,8231.9,8235.5,33.75411564,227
1526688000,8231.9,8254.1,8210.0,8218.4,8236.8,62.12074694,323
1526691600,8218.4,8235.1,8180.3,8204.1,8199.0,183.50258373,360
1526695200,8195.3,8234.0,8183.4,8200.0,8209.7,94.25681069,260
1526698800,8200.0,8266.6,8184.1,8238.2,8241.0,101.91890292,322
1526702400,8238.2,8260.0,8230.0,8240.4,8243.0,43.0922438,171
1526706000,8240.4,8250.0,8221.7,8250.0,8232.2,70.38712884,186
1526709600,8250.0,8250.7,8221.0,8221.2,8239.7,32.63328435,238
1526713200,8221.2,8234.5,8160.2,8180.0,8201.4,206.30286606,652
1526716800,8180.0,8228.4,8160.2,8227.0,8186.7,51.09133252,243
1526720400,8227.0,8231.4,8199.7,8199.7,8213.2,27.2284312,178
1526724000,8199.7,8250.0,8199.7,8235.4,8243.3,31.82323701,226
1526727600,8235.4,8387.0,8235.4,8375.4,8308.9,307.32758133,837
1526731200,8378.4,8394.0,8326.6,8355.3,8358.7,166.58665304,542
1526734800,8355.3,8377.8,8298.5,8299.4,8337.7,88.65168541,419
1526738400,8299.4,8330.3,8299.4,8305.0,8313.6,54.70266921,323
1526742000,8305.0,8324.6,8283.2,8313.7,8305.5,55.49296612,173
1526745600,8313.7,8321.2,8277.4,8288.4,8293.6,44.65733452,241
1526749200,8288.4,8321.2,8275.9,8300.8,8297.8,75.70072805,249
1526752800,8302.3,8335.0,8291.9,8300.0,8315.3,52.58453224,252
1526756400,8300.0,8310.0,8290.0,8310.0,8300.7,15.33249835,113
1526760000,8307.0,8319.7,8278.4,8278.5,8299.1,31.0855333,170
1526763600,8275.9,8275.9,8205.0,8205.0,8235.9,236.95463581,829
1526767200,8205.0,8250.0,8177.8,8221.0,8217.4,144.18216343,564
1526770800,8220.9,8245.0,8201.7,8233.8,8227.7,69.92329995,152
1526774400,8233.8,8233.8,8147.9,8182.6,8191.2,141.58016695,337
1526778000,8188.6,8221.9,8162.2,8218.6,8183.4,43.69257921,214
1526781600,8218.6,8275.0,8211.1,8275.0,8238.5,103.09697268,511
1526785200,8275.0,8291.1,8235.0,8244.4,8268.9,75.25730331,320
1526788800,8244.4,8270.3,8227.4,8256.8,8255.6,26.62524175,158
1526792400,8256.8,8268.7,8236.1,8250.3,8252.4,21.76574489,151
1526796000,8250.3,8270.2,8242.0,8250.0,8255.2,42.33633896,155
1526799600,8250.0,8269.4,8221.7,8259.8,8251.0,16.78446303,117
1526803200,8259.8,8292.0,8259.8,8274.0,8279.3,34.02059068,188
1526806800,8274.0,8355.1,8273.9,8348.0,8313.6,159.21232189,507
1526810400,8348.0,8380.6,8329.6,8342.4,8353.9,85.46120121,377
1526814000,8343.8,8347.1,8318.5,8336.0,8337.3,13.63444034,130
1526817600,8336.0,8350.0,8295.7,8295.7,8322.2,51.271514,240
1526821200,8295.7,8332.4,8291.0,8320.9,8318.0,38.75971474,180
1526824800,8320.9,8347.5,8320.9,8340.0,8337.2,37.45128007,281
1526828400,8340.0,8372.0,8335.5,8366.6,8360.2,62.75035031,300
1526832000,8372.0,8546.6,8370.6,8500.0,8498.0,1018.51780519,2315
1526835600,8500.0,8541.0,8474.5,8541.0,8508.1,126.46119933,521
1526839200,8541.0,8555.6,8514.0,8528.0,8538.4,107.29028952,573
1526842800,8528.0,8530.0,8486.3,8511.8,8503.0,66.76805822,673
1526846400,8511.8,8596.7,8511.8,8551.7,8563.5,125.33102369,524
1526850000,8551.7,8581.0,8518.0,8524.5,8547.5,107.38802289,455
1526853600,8524.5,8548.0,8480.3,8493.0,8507.7,96.94654829,543
1526857200,8493.0,8536.1,8493.0,8518.9,8516.0,35.13814519,269
1526860800,8518.9,8545.1,8452.3,8487.6,8487.5,118.18781816,583
1526864400,8500.3,8545.9,8430.9,8458.0,8491.3,144.77163821,337
1526868000,8460.0,8537.4,8460.0,8502.2,8497.6,68.23166358,283
1526871600,8502.3,8520.0,8484.9,8495.3,8502.2,42.39943091,329
1526875200,8495.3,8536.0,8480.3,8520.9,8511.1,80.16140165,370
1526878800,8520.9,8528.0,8494.2,8508.1,8512.2,37.9038529,206
1526882400,8508.1,8592.6,8480.2,8557.3,8547.7,184.31537787,330
1526886000,8557.3,8596.5,8510.6,8527.5,8554.4,223.92052498,370
1526889600,8527.9,8532.1,8485.8,8516.0,8508.4,85.68302995,194
1526893200,8516.0,8519.4,8477.0,8477.3,8503.9,34.75396096,226
1526896800,8477.3,8496.7,8440.2,8475.0,8465.7,107.59656535,455
1526900400,8475.0,8535.0,8449.1,8492.0,8485.8,147.17306231,365
1526904000,8492.0,8520.7,8470.0,8506.4,8499.0,43.97146847,294
1526907600,8506.4,8514.1,8469.9,8496.0,8490.1,89.93341596,310
1526911200,8496.0,8496.0,8356.5,8406.5,8400.8,429.18678475,936
1526914800,8406.5,8423.8,8385.0,8411.6,8401.8,101.7022279,333
1526918400,8411.6,8411.6,8370.0,8394.6,8389.3,125.56222109,380
1526922000,8394.6,8409.0,8370.6,8377.6,8393.1,77.37199813,253
1526925600,8376.9,8379.6,8292.4,8347.3,8335.7,304.09539102,682
1526929200,8347.3,8389.1,8347.2,8380.4,8368.9,105.52914106,257
1526932800,8381.1,8439.7,8367.1,8400.7,8403.0,138.51801476,357
1526936400,8400.7,8420.7,8372.3,8377.0,8399.5,116.83085795,240
1526940000,8377.0,8399.9,8367.0,8398.2,8380.0,50.94360104,301
1526943600,8398.2,8415.0,8381.7,8390.8,8400.1,43.86454005,195
1526947200,8390.8,8408.0,8330.1,8357.3,8366.5,141.09028852,427
1526950800,8356.5,8361.3,8250.0,8280.9,8293.7,234.15062619,771
1526954400,8280.9,8317.0,8257.7,8295.5,8293.6,179.35782253,332
1526958000,8295.5,8327.1,8290.8,8317.3,8309.9,146.08926674,251
1526961600,8317.3,8320.0,8280.1,8293.1,8298.6,125.22834258,343
1526965200,8293.1,8315.4,8273.6,8300.5,8300.9,66.84542784,257
1526968800,8300.0,8345.0,8290.4,8318.5,8325.5,77.0840466,246
1526972400,8318.5,8332.6,8292.2,8313.3,8313.2,28.21090979,192
1526976000,8313.3,8320.9,8290.4,8290.4,8305.4,47.07164801,179
1526979600,8290.4,8290.5,8220.1,8240.8,8256.3,183.73851322,544
1526983200,8247.8,8264.8,8237.9,8261.2,8251.2,57.58777232,262
1526986800,8261.2,8284.9,8205.0,8205.2,8235.3,242.86444272,696
1526990400,8205.3,8213.6,8148.0,8174.9,8180.8,304.63141855,946
1526994000,8174.9,8242.8,8174.9,8219.4,8211.4,141.3547774,521
1526997600,8219.4,8249.7,8200.0,8226.3,8223.0,104.37540882,328
1527001200,8226.3,8250.0,8211.0,8229.6,8229.8,79.71057355,281
1527004800,8230.6,8250.0,8213.0,8220.6,8229.7,71.26005124,246
1527008400,8220.6,8236.4,8198.9,8204.9,8209.7,137.20441802,253
1527012000,8204.9,8219.3,8180.0,8214.8,8201.4,131.93703197,397
1527015600,8214.8,8220.0,8143.0,8160.5,8166.3,424.60756274,751
